alf,wob,gndr_cd,lsoa2011_cd
458683372,1986-08-07,1,W51456579
711808311,1928-06-09,1,W41787962
745573414,1990-07-05,0,W34890678
257956902,1967-05-26,0,W48005238
168977340,1965-03-28,1,W53176180
440416603,2006-04-02,0,W13697020
209357988,1958-01-29,1,W74240959
831110376,1951-08-21,1,W42997460
897941799,2002-03-03,1,W67327274
362189270,2010-02-17,1,W69740776
755507175,1972-12-08,0,W41437602
530260045,1936-01-18,1,W87936240
547476198,1946-03-15,0,W44167600
962665386,1955-08-11,0,W56425278
311858623,1920-06-15,0,W36160245
380740219,2010-07-03,0,W61358563
889131439,1928-03-08,1,W96346954
341222116,1923-10-15,0,W92494489
111455007,1921-03-04,1,W40371022
461573665,2000-10-31,0,W81749941
526688392,2000-10-19,0,W02545320
861622407,1975-01-20,0,W54078598
920013391,2015-07-08,1,W64858550
840006696,1949-09-29,1,W87343815
122235972,1994-04-15,0,W62553034
361716626,2019-10-08,1,W53235569
287090563,1929-04-15,1,W45733776
660887807,1921-05-04,0,W49161961
371282823,1995-05-14,0,W25891666
158758534,1961-07-08,0,W20201634
143408157,1934-09-15,1,W20408425
297789043,2014-08-04,1,W12273247
792937365,1955-09-13,1,W69036522
967574281,2017-06-12,1,W58899750
403425417,1952-09-23,1,W70043552
479800110,1954-04-29,0,W63029484
997756021,1932-12-31,1,W43688554
950194409,2005-05-24,1,W97248894
470842347,1931-12-08,1,W43384883
912616513,1983-02-06,1,W62082973
670990733,1928-11-17,0,W58256131
283793747,1999-01-10,1,W57026156
973636686,1977-10-04,0,W34888022
993846877,1964-04-05,1,W15376636
536252452,1963-09-16,0,W05009037
219670011,1940-02-06,0,W47145926
816613438,1954-08-06,1,W32870656
927973637,2002-07-14,0,W48339266
734637394,1949-04-23,1,W06748190
752844413,2018-06-02,0,W95595252
127738532,2004-08-24,1,W01504553
671232352,2003-03-25,1,W44628432
636084495,1974-01-23,1,W12575446
993981966,2019-06-27,0,W67447064
753224705,2000-12-03,0,W00428096
493905246,1937-08-13,1,W91604446
907072408,2019-12-26,1,W56246485
636984053,1966-06-14,1,W56006017
958727202,2015-06-19,0,W67095091
897161749,1967-04-02,0,W79066735
675123116,1979-08-08,0,W25424141
504938864,1979-05-31,1,W67192540
604730521,1927-03-02,0,W02883325
478222977,1993-10-20,1,W94364262
907918273,1951-08-11,0,W46166309
277923562,2003-09-23,1,W23033633
295822979,2017-05-01,0,W63173504
267194246,1961-03-07,1,W16535106
640876626,1996-10-11,1,W74822851
732257804,1961-01-25,0,W64928606
379525245,2008-06-06,1,W85211964
739099947,1977-08-16,0,W42509429
909505273,1999-03-04,0,W46199044
793521681,1935-07-22,0,W65972517
754382124,2020-06-19,0,W35760238
398041769,1944-10-19,0,W72095276
895881666,2007-01-19,1,W94903822
362644298,1996-05-24,1,W32004273
729826380,1978-11-21,1,W55476536
367326633,2004-07-15,1,W83951370
625583245,2012-12-28,0,W13376785
179937450,1971-10-01,1,W11951789
506038481,1921-03-18,1,W03067237
125469551,1936-04-24,1,W84254476
579684444,1926-08-27,0,W16507883
802281799,2006-11-14,0,W42753884
267722830,1939-01-21,1,W58638099
268744136,1995-04-17,1,W58364003
821714783,2009-12-09,1,W82470421
626854907,1959-03-01,1,W87194341
918750161,2004-12-23,0,W22167878
183026302,1991-05-01,0,W09208800
564104321,2006-08-27,0,W33038491
466871398,1942-02-28,0,W82676456
309405006,1971-06-17,0,W81166753
823692580,1994-11-03,1,W49622033
267841669,2002-02-13,1,W59804605
848904486,1929-08-03,0,W20911512
838488713,2002-06-16,0,W49374650
959830660,1999-03-08,0,W80473600
657184536,1957-12-29,0,W11746354
792047417,1984-12-14,1,W21270659
533524134,1987-03-05,0,W00164505
218320055,1966-01-29,0,W57376248
715489563,1948-01-19,0,W70923474
836070565,1945-06-09,1,W84418248
809899944,2014-01-23,1,W22583480
380458619,1930-03-03,0,W61467155
676570985,1997-07-20,1,W95715512
442890825,1972-03-21,1,W18138533
900155083,1972-01-21,1,W85360744
109437044,1943-09-08,1,W25057553
927104376,1949-01-31,1,W61505344
221177159,1970-12-19,0,W99334942
329758986,1996-01-31,0,W68083935
445159433,1953-12-22,0,W27923636
282016204,1926-03-14,0,W41409978
879617094,1969-03-08,0,W55808142
585259542,1933-05-26,0,W21300233
740156528,1984-02-18,1,W14886626
852998498,2015-07-04,1,W56454385
220152869,2007-06-01,0,W42916232
449093809,1973-08-04,1,W43625895
723143995,1955-03-26,0,W04565218
732036036,1974-07-15,1,W49115010
692352617,1956-09-14,1,W34762576
509925846,2004-04-26,0,W08338554
370358123,1995-11-07,0,W86157784
838003623,1934-02-16,0,W89692749
115570152,1951-11-12,0,W50020301
405807418,1962-08-20,1,W64784760
217089845,1974-03-07,1,W98315792
173683089,1991-05-10,0,W71435390
725847477,1958-08-21,1,W23696319
457153680,1972-08-20,1,W08238516
862350912,1929-07-19,0,W59418868
139898420,1987-09-07,0,W89627831
127041682,1942-09-30,1,W51204386
894626167,2004-11-01,1,W79080767
766602800,1945-08-13,0,W56943493
863894141,1957-09-27,1,W48989881
484212791,1924-09-02,1,W13773287
771422805,1941-12-03,1,W75138047
993395997,2019-10-14,1,W65990506
328446251,1961-11-09,0,W58912069
653968201,2004-09-03,1,W89572813
107534659,2014-05-02,0,W72959181
203926253,1936-07-18,1,W86467405
585635327,1974-06-19,0,W47753442
501224896,1936-01-21,0,W34283072
752997355,1973-03-04,1,W74176936
442798392,1969-03-03,1,W82798807
680026956,2002-02-07,0,W63534692
306049723,1930-06-02,1,W51105180
474504509,1966-11-05,1,W54663983
105787471,1973-01-12,1,W40957533
174959093,1994-07-03,1,W93373018
592597705,1931-10-03,1,W79250242
135228602,2012-05-20,1,W32109181
710388385,1988-04-06,0,W86235291
659773444,2015-04-10,1,W20440132
776493906,2005-08-22,1,W68012106
895853240,1971-03-02,0,W71248510
720757691,1990-03-04,1,W85809945
229759410,1948-03-09,0,W51871480
762487652,1996-01-14,0,W07649638
962103427,1987-12-26,0,W13496031
971752936,2000-06-09,0,W09875692
725068248,1957-11-19,0,W29932307
476754136,1931-07-26,1,W25772000
240409553,2004-10-14,1,W90129919
258032076,2011-10-10,0,W35668198
512186352,1933-04-02,1,W66549580
252364973,1959-09-01,1,W70708105
722568913,1975-06-05,0,W42970528
607826972,1963-12-15,0,W81510253
221285553,1980-02-21,1,W19013570
295980865,1985-08-30,0,W33657390
704049175,1965-02-06,0,W05094359
877596707,2016-03-27,1,W25018878
375628022,1927-04-27,1,W03220872
528865098,1977-02-23,0,W49957307
984407843,1942-01-26,1,W06375578
840185601,2020-03-07,1,W69265949
151419548,1960-10-09,1,W92925912
748907190,1954-12-27,1,W64928945
938303799,1968-04-29,0,W85618807
391949656,1936-07-24,1,W12884894
885715886,1976-11-15,1,W41346887
619788363,1979-01-04,1,W55357931
399617949,1981-04-20,1,W40545277
235257334,2012-07-29,1,W79332327
154166179,1926-03-16,0,W84117987
651342956,1950-06-09,0,W35482368
499221677,1948-04-28,1,W89111304
773746713,2001-02-19,1,W95409692
107251493,1943-12-24,1,W04971181
312497971,1952-04-03,1,W17714031
241421880,1953-05-14,0,W15488575
954942960,1920-07-25,0,W19740636
559011017,1983-04-11,1,W38004275
912476962,2006-02-11,1,W11546594
825958004,1994-10-27,0,W99693767
332331928,2007-09-14,1,W42952394
738069947,2009-06-26,0,W78545065
442468232,2006-12-24,1,W37594365
901044107,1930-01-14,0,W49698654
279676857,2013-09-11,0,W87371729
161718553,1974-09-22,1,W65002888
437251110,1995-09-17,1,W96753433
692258765,2003-12-17,0,W19253070
804074997,1975-04-22,0,W35396081
290493133,1927-01-20,1,W58484442
223500037,1986-03-12,1,W60952979
555205813,2001-01-21,0,W63305084
195606269,1931-03-20,0,W09193396
832298880,1921-12-03,1,W79465236
982556468,1961-12-24,0,W94128517
455723142,1993-10-04,1,W79764704
875588097,1927-07-31,0,W85396473
311031655,1934-03-03,1,W85228112
268529770,2020-09-29,1,W48491982
984869387,2003-05-25,1,W30361940
864670186,1993-03-11,0,W72457456
463047264,2020-07-14,0,W47414948
702206436,2014-10-08,1,W42217243
154055128,2012-04-20,0,W47143352
939728527,1977-02-23,0,W07936056
486929299,1926-11-21,1,W05413063
737318504,1923-04-10,1,W24393847
439953238,1935-02-20,1,W98405954
788439412,1940-10-09,0,W62097662
799450215,1947-01-10,0,W79593967
185141342,1946-08-16,1,W14871495
884454918,1975-12-21,0,W92186424
840791612,1959-07-13,0,W48495444
288804285,1987-08-27,1,W51680481
848857897,1941-02-27,0,W65485532
589081318,1955-05-01,1,W71899886
843669828,1927-11-08,1,W45206906
513497080,1960-11-13,1,W73536325
774514520,1925-08-02,1,W07242697
900575425,1959-04-14,0,W53930162
567128618,2010-08-26,0,W69885393
270464205,1936-11-02,0,W48756694
884901150,1995-11-30,1,W11771356
285202322,1965-09-17,0,W93533992
752406786,2000-12-18,0,W99324053
897180708,1944-03-27,0,W08636981
266072511,2005-12-21,0,W86577059
255963145,1934-03-29,1,W65549835
399092524,1961-07-22,0,W86846385
486530172,2005-04-10,0,W17944798
485647973,1948-09-12,0,W13324218
327547961,1936-02-02,0,W62020085
364186153,2019-04-22,0,W29228033
724470937,1934-03-12,0,W23960720
895907874,1960-09-01,0,W19355231
116908324,1963-12-13,0,W32635990
363814635,1949-04-09,0,W71740712
716325978,1936-03-25,1,W48986227
290975087,1990-04-01,0,W33614034
921545840,2010-02-12,0,W28505810
456656442,1978-04-12,1,W35097381
412860564,2014-05-14,1,W07875039
816954113,2009-03-14,1,W41577107
737949933,1983-07-14,0,W23064339
542800040,1980-12-07,1,W98973684
476038221,1997-07-05,0,W39325960
674537330,1931-09-16,1,W03454596
826492879,1925-12-06,0,W99842457
755930570,1928-08-31,1,W37247096
535664126,1965-01-18,1,W76847685
104265903,1950-09-28,1,W75383072
347984112,2008-01-04,1,W05808324
556268632,2006-11-16,0,W15199072
209990955,1959-03-21,1,W41121711
673577433,2008-10-27,1,W93641641
206044003,1941-06-10,1,W07511349
304241950,2004-05-06,0,W41032155
535375464,2014-12-05,1,W34805661
778885309,2019-11-28,0,W42170024
523108484,2002-05-19,1,W47044483
124911415,1979-08-13,0,W59540620
327306929,1945-03-26,0,W00734099
888161928,1994-05-16,1,W71702584
484951027,2004-10-09,1,W75828403
687192706,1932-07-25,1,W54050710
690596781,1953-01-17,0,W89932295
594053280,1964-03-17,0,W08139471
941005580,2020-02-24,0,W18701280
841114739,2002-09-30,1,W34236355
799159072,1952-11-07,0,W89551367
669549432,1952-05-25,0,W41475857
336727042,1988-01-06,0,W58385324
717894296,1995-09-27,0,W36206305
357207914,1993-07-06,0,W88449008
138518390,1943-09-12,1,W95092102
774987283,1978-10-12,1,W15275887
251275305,1995-06-09,0,W77602233
587656578,1934-01-15,1,W84657905
925669498,1969-07-07,0,W30638033
879654690,1943-06-05,0,W87366129
712711616,1981-10-22,0,W63165983
970299015,1933-05-12,1,W69251922
523576974,2004-07-02,0,W17291801
401010901,2006-01-13,1,W28798350
316955597,1964-09-17,0,W21618774
470773428,1971-09-01,0,W74276044
236134437,1940-05-19,1,W05983153
164934697,1928-07-11,1,W77173529
840421389,1987-06-17,0,W47701307
903052948,1994-02-01,1,W18229184
312149088,1961-08-31,0,W03331566
919780314,1945-11-12,0,W21584238
200529579,1961-02-23,1,W60088560
986319925,2016-07-01,1,W05428932
602832530,1938-12-23,0,W81926159
922574909,1984-12-30,1,W75019512
826612706,1997-04-25,0,W21992315
213081090,1924-01-11,0,W85427800
933032339,1975-05-20,1,W41563793
182145075,1968-07-07,1,W57496921
303696363,1996-05-17,0,W16800855
572285092,2003-01-14,1,W56134607
183405201,1985-08-01,1,W63244686
966098934,2018-05-12,0,W56768118
216947558,1987-09-27,0,W69632047
502985344,1954-06-11,1,W25004636
549353879,1953-09-21,1,W21474647
601988185,2014-07-18,0,W91133738
609390211,1992-06-22,1,W69044438
542206958,1934-06-28,1,W02703874
148925067,1962-06-01,1,W85001798
552316546,2020-07-24,0,W61794793
871251116,2011-06-05,0,W79687532
486537880,1947-12-04,1,W74756670
613756850,1960-10-05,1,W49049563
667419435,1965-03-17,0,W15743584
258993501,1949-10-21,0,W67777864
745522144,2017-08-07,0,W29099527
224658075,2005-01-18,0,W84960229
941015307,1942-08-02,1,W73347581
943647331,2006-06-10,1,W20113536
886186202,2011-08-08,1,W54917953
730452315,2018-01-17,1,W68367002
438115463,2006-11-07,0,W50939212
589031859,2011-02-16,1,W04276379
827092534,1947-11-07,0,W05639377
456393414,1947-03-27,1,W26520566
122575682,1943-01-08,0,W37150123
773492219,1941-09-16,0,W73727558
177464854,1955-08-31,0,W63081159
114672873,1925-03-07,1,W15490742
836690785,1921-03-29,1,W24662086
155817253,1991-01-15,0,W97928159
313106383,1960-06-30,1,W22746817
609306263,2002-10-20,1,W61150455
907722241,1924-06-18,1,W34942442
503153906,1968-03-09,0,W67581549
715447197,2013-05-19,1,W47352103
754158685,2018-01-19,0,W44529128
126731151,1923-03-29,0,W71595376
105491072,1924-12-17,1,W95167511
975740234,1934-03-17,0,W85330040
671289864,1990-03-10,0,W14252199
506899047,1985-09-26,1,W23395993
280546450,1953-01-03,1,W25721521
518881010,1990-10-03,0,W56080191
582947114,1940-07-14,0,W84625525
474223614,1977-10-17,1,W93945633
185040584,2007-03-02,1,W79402226
465821398,1927-07-15,0,W21910175
297638306,2009-10-31,0,W65574656
229522294,1935-10-12,0,W92620395
145272019,2011-10-27,0,W65584685
973240973,2005-03-06,0,W89044284
818990803,1987-11-15,1,W34064298
784257642,2003-03-14,1,W74829492
237211692,1968-04-20,0,W24625787
179083253,1953-05-28,1,W55889165
823593148,1950-08-13,1,W59232891
516302336,2014-09-02,0,W35923140
585016217,1990-10-15,0,W03408500
198948885,1958-08-25,0,W20845563
640196871,1981-04-14,1,W19584130
886944484,1929-05-29,1,W80980398
960628765,1992-07-11,1,W91551656
599806913,1953-09-02,1,W38301705
694022390,1953-03-10,1,W91254349
511774534,1925-03-17,1,W51032615
330345416,2017-11-16,1,W19201873
870430726,1980-01-04,0,W35459147
599930130,2006-11-23,1,W03622588
940595647,2002-01-12,0,W53526102
732473281,1970-09-19,0,W14647982
890065675,1984-04-01,0,W22584570
147905045,1984-12-24,0,W95289632
184278765,1990-10-09,0,W82661227
270888218,1947-05-12,0,W07571027
121980002,1974-08-09,1,W00074557
472425536,1930-12-28,1,W09706570
272148976,1988-02-10,0,W95921343
939701121,1948-02-22,0,W59385345
571945918,1961-01-10,1,W47749762
667083024,1955-01-27,1,W18626011
614632108,1945-08-06,1,W89273241
190672486,1939-12-30,0,W66753853
418618942,1949-12-18,1,W96617594
181799543,1920-09-27,1,W26496043
415705454,1969-10-25,0,W48118155
975092772,1981-08-07,1,W24406898
715694248,2014-01-02,0,W81593645
291504389,1965-06-16,0,W50271068
108053496,2014-06-06,1,W82169201
497298894,1920-09-03,1,W26307409
707096265,1959-11-27,1,W52221260
984770974,2012-05-02,0,W51193153
201621993,1987-04-26,1,W61653199
331551085,2020-03-30,1,W76287642
802078861,1986-08-27,0,W52610743
711906943,1999-07-25,0,W17431845
384594033,2009-01-27,1,W10676591
311994099,1953-10-29,1,W36737479
639115344,1948-07-21,0,W29726220
970392651,1970-11-13,1,W58810012
991648808,1986-12-26,1,W24261873
493177938,1944-11-29,1,W65238038
676846586,1925-03-15,1,W50188072
384077863,2001-03-22,1,W07803112
117068378,1980-02-16,1,W72325291
342260576,1992-11-26,1,W88194532
996160900,1935-04-26,0,W89587461
122750872,1980-07-30,0,W92532222
399394879,1977-01-10,0,W06505674
317461999,1938-10-23,1,W88384311
511447908,2001-12-14,0,W88860214
961299238,1963-09-11,0,W24094740
772657183,1931-11-14,0,W77684990
858117708,2013-06-25,0,W08965934
169953751,1926-06-02,0,W76213022
984652373,2016-09-18,1,W97888768
505913017,1922-07-13,1,W07157844
153929893,1952-02-01,0,W44812207
841775917,1996-01-26,1,W56288463
157590473,2002-09-07,0,W07287212
871725014,1998-04-13,1,W95066815
870011390,1960-05-21,1,W92775282
537864226,1968-08-31,1,W61234351
313153992,1959-03-21,0,W06408109
392280993,2006-11-29,0,W62516758
932354583,1945-07-15,0,W22821976
280841473,1949-05-17,1,W71465039
920228606,1953-08-23,0,W88048261
173563894,1974-05-19,0,W59615102
352137649,1962-05-20,1,W69033255
459238410,2008-02-17,1,W82889092
563239823,1934-02-10,1,W70525403
422213764,1973-01-08,0,W06780621
629745091,1947-06-20,0,W22852776
398457481,1973-02-24,0,W13590788
723654372,2009-09-28,0,W92201290
289798113,1930-06-25,1,W77033818
485017204,2014-08-10,0,W51466190
976438180,1998-01-31,1,W65665345
510359609,1950-12-26,0,W69713577
473366677,2001-07-17,1,W93557715
440268147,2011-02-22,1,W69480257
470795281,2000-07-25,1,W94540861
725289056,1966-09-03,1,W58165792
574680158,1976-04-13,1,W98643955
535361423,2000-04-26,0,W28826027
233696964,1962-06-16,0,W92922369
320352394,1960-05-18,0,W27806690
525728392,2002-08-12,1,W79418507
625077927,1996-02-18,0,W48007302
233600266,2007-10-19,0,W48790791
701686249,1985-11-14,1,W87459500
581830019,1988-03-12,0,W05443874
976529619,1981-04-23,0,W84105973
190400390,2020-01-10,0,W91276632
570037853,1975-11-28,1,W81869955
218938311,2013-09-20,1,W21317842
207185639,1959-12-05,1,W31355691
993559925,1954-12-10,1,W51120736
284417070,1935-12-23,0,W46101043
414385997,1925-02-06,1,W10088177
818684674,1924-09-07,0,W82719102
329098727,1989-12-10,1,W82148916
565877038,1929-08-12,1,W71161709
497626040,2016-10-20,1,W23766461
976470439,2001-06-08,0,W80500266
554956517,1920-04-01,1,W63405018
478317373,1968-06-25,0,W10887063
973378159,1982-10-06,1,W17211817
206023465,1921-09-06,0,W72107328
584517422,2007-12-07,1,W04202243
554012420,1931-04-01,1,W08385390
311558484,1945-01-14,0,W03158920
208702357,2014-03-30,1,W70393448
813782461,1942-03-22,1,W51087806
679042772,1945-03-08,1,W82900193
218782319,2004-11-17,0,W36052994
535284798,1994-10-28,1,W64463149
251430437,1995-03-06,1,W79847835
308142187,1983-07-04,1,W27301684
590314584,1920-07-27,0,W97003459
552029554,1942-07-02,0,W23727857
319117694,1976-11-27,0,W61323392
509636245,2008-04-25,1,W91621273
590090005,1989-10-04,0,W85907589
828464328,2007-05-16,1,W22735192
986092304,2012-03-30,0,W20308120
335048146,1945-04-13,0,W82759882
695983163,1950-05-21,1,W12700843
762984222,1941-04-30,0,W25431912
397796323,1927-11-12,0,W02731101
164611292,1925-01-10,1,W22585897
802459588,2004-01-15,1,W04146017
134128151,1936-06-15,0,W45979159
436068642,1993-02-11,0,W07637395
977318851,1978-03-16,0,W20453442
491401575,1991-07-29,1,W49672433
455709498,1942-06-02,0,W72811206
444587506,1922-08-22,1,W95453652
290203052,2005-06-12,0,W53331166
771489978,2004-12-19,1,W11459253
423042606,1966-12-31,1,W03273337
332917658,1944-12-16,1,W52287957
953452628,1960-09-27,1,W19767201
728660781,1994-10-21,1,W34259757
489429727,1960-11-25,0,W81034536
451261623,1973-07-31,1,W26157312
965295835,1939-10-20,1,W75589206
522832813,2013-09-18,1,W09891716
450138620,1965-01-05,1,W74791033
456278306,1992-07-06,0,W70900660
654554715,2007-05-02,1,W89962534
628464309,2020-03-13,0,W25153664
995168411,1946-06-14,0,W85015525
714092111,2016-03-30,0,W55893113
684557989,1922-01-12,0,W96304434
365556744,1992-04-19,1,W55346689
150167219,1950-03-03,1,W06388884
793058074,1978-01-24,0,W63849838
136092738,2015-10-31,1,W02543744
591430490,1950-11-19,1,W26063797
933392774,1978-12-02,0,W43979900
391641787,2002-01-18,0,W99202389
758780064,1941-06-03,0,W85686667
845485049,1941-04-29,0,W76378380
127498370,1943-08-04,1,W34632940
663412688,1955-12-26,0,W79378618
378255163,1933-08-29,1,W49964785
155705294,1972-02-23,1,W26630723
423447644,2016-07-08,1,W87654533
166864159,1963-09-26,1,W48039189
942930984,1959-09-27,0,W24271779
197602688,1991-03-15,0,W60926769
212128944,1948-09-08,1,W28746409
785677889,1972-06-28,1,W76810421
802178614,2016-10-19,0,W35340055
190118300,1997-08-19,1,W51580065
113718625,1996-10-09,0,W64370551
828217924,1957-07-09,1,W72251281
365354972,1998-04-21,1,W28410155
783496053,2008-06-19,0,W70929020
739195632,1975-07-13,1,W85423319
409595136,1997-08-01,0,W75958938
647337044,1971-11-08,1,W89475440
274433691,1974-03-15,1,W99032368
101981481,1953-04-27,1,W04094283
872909576,1935-05-07,1,W43092131
765200466,1944-10-11,0,W97920537
141528541,1998-08-10,1,W22362687
493522889,1955-08-02,0,W78027895
506955833,1932-06-17,0,W29427452
509737361,1986-10-31,1,W20517396
272739061,2005-01-14,0,W83871476
398596217,1973-02-11,0,W76536677
768031697,1968-01-01,0,W24181715
549110929,1965-01-22,1,W52530546
148668357,1924-02-04,0,W88068975
272716588,1976-01-03,1,W50867746
261319105,1930-03-16,0,W22907831
640057939,1923-06-17,1,W85222817
629031698,1986-05-28,0,W16668273
927900362,2018-03-06,1,W76682880
